id,group,time,score
1,Control,t1,2219.875
2,Control,t1,2893.94
3,Control,t1,1902.81
4,Control,t1,1800.68
5,Control,t1,1959.895
6,Control,t1,7386.4
7,Control,t1,1953.98
8,Control,t1,2629.655
1,Y_glucan,t1,579.6
2,Y_glucan,t1,5536.3
3,Y_glucan,t1,1713.81
4,Y_glucan,t1,2247.385
5,Y_glucan,t1,1665.405
6,Y_glucan,t1,1733.83
7,Y_glucan,t1,511.805
8,Y_glucan,t1,4288.69
1,Control,t2,3800.44
2,Control,t2,5465.6
3,Control,t2,2628.605
4,Control,t2,2849.385
5,Control,t2,2601.76
6,Control,t2,5222.385
7,Control,t2,4039.679
8,Control,t2,1751.9355
1,Y_glucan,t2,2158.205
2,Y_glucan,t2,5295.885
3,Y_glucan,t2,2681.49
4,Y_glucan,t2,6522.39
5,Y_glucan,t2,2421.825
6,Y_glucan,t2,2625.77
7,Y_glucan,t2,1815.8945
8,Y_glucan,t2,2638.3175
1,Control,t3,3334.695
2,Control,t3,2663.43
3,Control,t3,1347.185
4,Control,t3,3496.185
5,Control,t3,3008.775
6,Control,t3,2941.015
7,Control,t3,2042.404
8,Control,t3,1520.54
1,Y_glucan,t3,3658.13
2,Y_glucan,t3,1723.89
3,Y_glucan,t3,1367.975
4,Y_glucan,t3,1377.705
5,Y_glucan,t3,1406.23
6,Y_glucan,t3,4257.785
7,Y_glucan,t3,986.566
8,Y_glucan,t3,7166.4215
