id,group,time,score
1,Control,t1,663.25
2,Control,t1,1193.185
3,Control,t1,1446.69
4,Control,t1,819.7
5,Control,t1,543.83
6,Control,t1,1013.39
7,Control,t1,693.91
8,Control,t1,317.1
1,Y_glucan,t1,67.095
2,Y_glucan,t1,189.35
3,Y_glucan,t1,202.615
4,Y_glucan,t1,277.97
5,Y_glucan,t1,856.065
6,Y_glucan,t1,876.26
7,Y_glucan,t1,255.85
8,Y_glucan,t1,899.535
1,Control,t2,657.755
2,Control,t2,795.165
3,Control,t2,342.825
4,Control,t2,222.705
5,Control,t2,301.28
6,Control,t2,427.245
7,Control,t2,852.264
8,Control,t2,630.056
1,Y_glucan,t2,473.48
2,Y_glucan,t2,679.805
3,Y_glucan,t2,371.035
4,Y_glucan,t2,
5,Y_glucan,t2,585.445
6,Y_glucan,t2,312.27
7,Y_glucan,t2,444.4965
8,Y_glucan,t2,622.531
1,Control,t3,
2,Control,t3,451.85
3,Control,t3,469.665
4,Control,t3,632.17
5,Control,t3,467.635
6,Control,t3,654.01
7,Control,t3,631.512
8,Control,t3,363.909
1,Y_glucan,t3,1343.51
2,Y_glucan,t3,808.43
3,Y_glucan,t3,915.915
4,Y_glucan,t3,395.64
5,Y_glucan,t3,1383.725
6,Y_glucan,t3,729.12
7,Y_glucan,t3,632.1105
8,Y_glucan,t3,680.8025
